image_id,file_path,asset_id,asset_type,component,defect_types,primary_defect_type,severity_label,location_on_asset,annotation_count,has_annotations,coco_image_id,width,height,notes
REAL-BRIDGE-IMG-0646,data/bridge_image/Image_157_3415208_jpg.rf.6MtuXKmxyFIoIcavYsB8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,646,666,1000,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0647,data/bridge_image/104_38932954-4344-47b6-a751-7a079b5ca3e4_jpg.rf.6fRVn8tj3BDD9jNqqOyt.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,647,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0648,data/bridge_image/2348.rf.TkDDEUILFaO5XFsgDKug.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,648,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0649,data/bridge_image/3549.rf.VL0KSPJ0xLYUgqOfDu21.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,649,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0650,data/bridge_image/103_73b91e91-67b3-4850-ac79-622849713d62_jpg.rf.G5gVifEiMMVrs4tYve6g.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,650,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0651,data/bridge_image/103_8d4938cd-26db-4f5a-b820-699a0d32d6cf_jpg.rf.R5QEhy7HdAbQhrzAZM72.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,8,true,651,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0652,data/bridge_image/103_98e17e52-1509-49c9-8797-ae57114431d2_jpg.rf.SHS4WdkX9A1QE8b3kB3f.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,5,true,652,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0653,data/bridge_image/Image_-429-_jpg.rf.IDkdfVlKX8DdrR00AXCx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,3,true,653,448,448,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0654,data/bridge_image/2434.rf.tYapdtOwMZATUGMfrMNp.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,2,true,654,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0655,data/bridge_image/exposure-30-_jpg.rf.mCy5n0ttaDmZC5qSl05p.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,655,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0656,data/bridge_image/103_25dc0850-e185-43ba-97d1-e7b91f501e33_jpg.rf.LQ1E5MPilhunYaMyLLIr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,656,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0657,data/bridge_image/2592.rf.nw1s0qHdBBbq51UZ5Aby.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,657,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0658,data/bridge_image/103_8e3d54bf-5848-4e5b-a1b6-a7e536dcd7d7_jpg.rf.WQqQgWUB1SWHLxVQbuVP.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,658,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0659,data/bridge_image/104_640cc560-10d3-45be-81eb-0a160b5e3cfc_jpg.rf.ueUZxsvxFsRwT3Ssg2Mf.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,659,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0660,data/bridge_image/103_59e20d7a-81e3-400e-8d97-b77eb49dc6c2_jpg.rf.6rJYy83qhts7vrE8OVxS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,2,true,660,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0661,data/bridge_image/Image_mine-17-_jpg.rf.kvVGXI1Y6TMyalCnJFGH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,661,4032,3024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0662,data/bridge_image/2136.rf.wcnCGssh17qetvouv3Wy.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,2,true,662,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0663,data/bridge_image/103_8d6795b2-3af6-4067-a76c-9b1803aa086a_jpg.rf.reIktStEbYhStFY4dhyg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,6,true,663,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0664,data/bridge_image/103_137c4b30-e546-4054-9a99-b4fcc6592963_jpg.rf.mxGnauRG78qGU4VHEEdG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,664,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0665,data/bridge_image/104_bc520c0c-e9ad-41ad-bb3e-63b3d552f502_jpg.rf.mtkCz4BP1ozeTMIGikEz.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,665,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0666,data/bridge_image/Image_-196-_jpg.rf.8u1A1OtWZ85L5cA9j788.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,666,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0667,data/bridge_image/104_b531bdc0-03c9-4a6a-8aa5-23eafbed25df_jpg.rf.h6KdBHBFr3rmxHBAEd4c.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,4,true,667,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0668,data/bridge_image/104_8a951ec3-9fbc-4ca4-ac83-4f24c716f23b_jpg.rf.AkQA9KfxTR3VuXrsVd9Y.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,668,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0669,data/bridge_image/1604.rf.eHPuSQnRrKCTFwwbPrzd.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,669,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0670,data/bridge_image/104_437e9a42-87cf-4798-9bb6-2929187aba90_jpg.rf.I7MFcoAS1pg5FJ8szaSS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,670,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0671,data/bridge_image/Image_154_9534702_jpg.rf.iYJ31Af3pAisJNZRQybn.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,671,666,1000,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0672,data/bridge_image/104_ba7a0f64-d9f9-4cec-bc94-36be2e6e4ff6_jpg.rf.xGdrxhnuel27NJWSCoTh.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,672,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0673,data/bridge_image/684_png.rf.JWtUw8am3TLIqS3z5F0q.png,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,673,1024,1024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0674,data/bridge_image/2040.rf.txYRosu1I2JdyqQc32ff.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,674,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0675,data/bridge_image/Image_158_6141714_jpg.rf.kuLSPWFmyFXr1ZJ0olrX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,3,true,675,666,1000,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0676,data/bridge_image/104_8dd3a12c-1560-4753-b99f-1462ffa100f4_jpg.rf.lGY90jFoAAKSO0DYGedc.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,4,true,676,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0677,data/bridge_image/Image_-274-_jpg.rf.lWQJRB4kZXPPRdcwBzt8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,677,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0678,data/bridge_image/104_8a90732f-59cf-4e4f-9ef6-4f37a1317c46_jpg.rf.YB3ZPbcICTcawGXxGXHK.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,678,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0679,data/bridge_image/103_9a7c972f-94ae-4b42-8a1f-487d9ecccf54_jpg.rf.1oiJBnzGhBHF5Bl4Giz8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,679,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0680,data/bridge_image/3441.rf.dsiuYe6rbX5Slp1h24xm.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,3,true,680,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0681,data/bridge_image/103_78a9b474-0614-11ec-957f-a85e4515a1df_jpg.rf.nERqcwdjeCa91UA46ggg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,681,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0682,data/bridge_image/103_78a6ce57-0614-11ec-99d4-a85e4515a1df_jpg.rf.g1kPB5qvQJ6B5J85hjZY.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,3,true,682,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0683,data/bridge_image/Image_-625-_jpg.rf.wn4WYX4GedOjE2bSBlpX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,3,true,683,732,380,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0684,data/bridge_image/2099.rf.7qjWO00vFaIdxuqBUge6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,684,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0685,data/bridge_image/3028.rf.8DtdKSNTpahx1kRd7ne4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,685,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0686,data/bridge_image/Image_-124-_jpg.rf.tyUPt4T0OdHtW1zsRTxk.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,686,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0687,data/bridge_image/103_8c7bf1eb-0dbc-48e5-8fe1-27a32ad2d1fb_jpg.rf.q006Q03OIUTGG5oRsmiG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,3,true,687,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0688,data/bridge_image/103_58c4fad9-a996-4a14-aa35-c9ce6ff8832d_jpg.rf.uj9nyHMmv7WjsTSmrw5I.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,2,true,688,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0689,data/bridge_image/2120.rf.QYiiH14hnrJRhA7duT1Z.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,689,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0690,data/bridge_image/exposure-11-_jpg.rf.vNed3VBBHpbFkRpZJMk3.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,690,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0691,data/bridge_image/Image_mine-23-_jpg.rf.s3bV5SCMyfHR0en8ijhV.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,691,4032,3024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0692,data/bridge_image/3219.rf.e0iqcFQElpl3TlX8kL5m.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,692,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0693,data/bridge_image/104_8af62577-23ac-43ab-bd18-ad71295badf4_jpg.rf.vW4NZXR9X3SmjusvQuzL.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,693,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0694,data/bridge_image/2127.rf.g0NeF1QaO2yCI8lmqANr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,694,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0695,data/bridge_image/104_368ab4ef-38d9-47f7-919b-3f66f2630169_jpg.rf.f7MYqcuks8GUxjE0S2ld.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,695,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0696,data/bridge_image/104_9e579259-ddf0-4031-ad6b-16c93d8efd36_jpg.rf.7fEcBEelwlZ6BOYGperS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,696,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0697,data/bridge_image/3257.rf.pPodLb213myAK87wnPx3.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,697,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0698,data/bridge_image/Image_-408-_jpg.rf.qIxsLTOXkQ5wb92FEbWs.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,698,256,256,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0699,data/bridge_image/104_4743591f-ae8b-4784-aaff-1c877f6741d5_jpg.rf.MJdbOIfRaWncOM7Oomul.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,699,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0700,data/bridge_image/104_9caf644c-8853-40a3-bedb-26935400b300_jpg.rf.MsgrYmRLqvTi7doUaJ7H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,700,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0701,data/bridge_image/103_84dc039f-f68d-4a72-8164-b7e7f5c9a303_jpg.rf.wxYNPTyxuQoOcsYQABBj.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,701,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0702,data/bridge_image/103_31f8bde4-ce32-4bcf-bd46-64b0185dc2e7_jpg.rf.djGFTKEflTgFdukm11Er.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,3,true,702,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0703,data/bridge_image/104_8ae076ca-fdf2-4d42-ad39-3b7ff80780a7_jpg.rf.0SrKJ0T0cO6E0YwZqtdY.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,703,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0704,data/bridge_image/104_751e058b-e4ad-4114-96b9-1551658bd2a1_jpg.rf.y6jBSDvPgdnnqZgAUB0r.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,704,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0705,data/bridge_image/104_010ea3b2-ef48-4e49-82ed-089c56b8c617_jpg.rf.pGs0j372iEmq9exiKBrU.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,705,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0706,data/bridge_image/exposure-4-_jpg.rf.zyyGIdhSHeyeUWSgVpJq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,5,true,706,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0707,data/bridge_image/Image_-641-_jpg.rf.YbV6AdsvIjvPbncLRZs2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,707,640,359,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0708,data/bridge_image/Image_-758-_jpg.rf.ysP2CDxHQIFiZGjnP4dI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling; corrosion,spalling,high,visible bridge surface,2,true,708,480,360,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0709,data/bridge_image/Image_-631-_jpg.rf.zF9lGx7KrP3x1GvCgg0h.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,709,1600,1200,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0710,data/bridge_image/3586.rf.QW0ZWXt066EzygpaETHb.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,710,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0711,data/bridge_image/2115.rf.MomlP7VTToqTrCX8nyHg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,711,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0712,data/bridge_image/104_7f34106f-664e-449a-8b55-1b43bf6a15e5_jpg.rf.NoczwujTHeNQRz2O6q9L.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,712,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0713,data/bridge_image/2361.rf.Owvu8Nbm1sYar48Tb2NI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,713,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0714,data/bridge_image/Image_155_7051922_jpg.rf.MvTwa07ve71ntSfNGZZe.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,3,true,714,666,1000,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0715,data/bridge_image/3587.rf.jSrRW3IrCmTZe098avOR.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,715,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0716,data/bridge_image/104_048dcbf6-0d0a-47e1-a608-9aa56c9ed44b_jpg.rf.wfaev0vcMZrDsxOwW7GG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,3,true,716,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0717,data/bridge_image/exposure-65-_jpg.rf.y2bPIo0CLTnh8fImCT5l.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,717,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0718,data/bridge_image/104_9a345e52-aef6-48ed-8f82-cbc7fc2e68b3_jpg.rf.PdFyetxLj1rgisBx7cl4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,718,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0719,data/bridge_image/Image_158_4872172_jpg.rf.ctxm3MZCAmEPvJTX1ygM.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,5,true,719,666,1000,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0720,data/bridge_image/103_17ae82f7-086f-442c-abe1-fae696a10ae0_jpg.rf.QL5PIYuIQhHk5IHyHDbc.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,720,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0721,data/bridge_image/103_21e8b5e2-772c-4e7d-9add-acc08bacd634_jpg.rf.iLLzfMU7j7LWPWtj6MCY.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,5,true,721,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0722,data/bridge_image/103_017db168-b4f2-4f3a-bad4-83f84f319b0d_jpg.rf.0bIRtAHl0KC2ZO9JrUth.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,6,true,722,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0723,data/bridge_image/103_18ec007a-58e8-4730-aab5-57ea00726706_jpg.rf.g8sHM4Cl0Mlg6qPC7l6V.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,723,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0724,data/bridge_image/Image_-775-_jpg.rf.Nf3TSHVXfd9Qt5Ovndro.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,724,259,194,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0725,data/bridge_image/Image_-240-_jpg.rf.NMgPOFuunejb2VPUtQLo.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,725,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0726,data/bridge_image/Image_-382-_jpg.rf.NeHIkav2Iye2Xx6dXgZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,726,256,256,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0727,data/bridge_image/3297.rf.OErKhFoj1NUOcO1l47od.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,727,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0728,data/bridge_image/3452.rf.2Qly3WmAUwonIXoPlj6c.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,728,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0729,data/bridge_image/104_8aa13f78-6d04-4522-b0d6-96b4303d1452_jpg.rf.O30CdlJkafJSrUTU6PFC.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,729,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0730,data/bridge_image/3828.rf.5ZHEgT1YMLjqpTJioPJD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,730,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0731,data/bridge_image/103_13ecb68f-6c02-4e04-ac18-94842f0fdd61_jpg.rf.QTNz7tP0F49hqD30LIuJ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,731,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0732,data/bridge_image/1631.rf.FNnXLoOU3QxpVWB7nyTq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,732,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0733,data/bridge_image/104_151693bc-a8ae-49c7-bcb4-85a31bda90f7_jpg.rf.EaDjwQSI3TyRrot4X7gV.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,733,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0734,data/bridge_image/Image_-539-_jpg.rf.EWGBjZlbSNcz6QvjzNoy.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,2,true,734,448,448,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0735,data/bridge_image/3366.rf.9orVqsimDtz43x2UhynH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,735,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0736,data/bridge_image/Image_-742-_jpg.rf.D2A2jO4bKqYTb5PJgYm4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,736,448,448,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0737,data/bridge_image/103_96ab2931-d36c-4179-99dc-3329f41393c6_jpg.rf.NAyMJaSEJYuweSgjNePB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,5,true,737,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0738,data/bridge_image/104_9e1c4501-2ba3-473b-a106-23e194bc88be_jpg.rf.rDrcmJTgPX05lurUhVUe.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,738,2560,1440,Real annotated bridge image converted from COCO annotations.
